2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-19 23:43:13,937 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473FA3E50>
2026-06-19 23:43:13,951 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473FA37D0>
2026-06-19 23:43:13,951 | DEBUG | app.repos.application_repository | company name after refresh: Company 3
2026-06-19 23:43:13,951 | DEBUG | app.services.application_service | Application company ID: 6
2026-06-19 23:43:13,951 | DEBUG | app.services.application_service | Application name attr: Company 3
2026-06-19 23:43:13,951 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473FA3E50>
2026-06-19 23:43:13,951 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7AA50>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 13, 937328, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 6, 'role': 'Developer', 'id': 6, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 13, 937328, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473FA37D0>}
2026-06-19 23:43:13,951 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473FA37D0>
2026-06-19 23:43:13,951 | DEBUG | app.api.applications | Route company_name: Company 3
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | Company Name: Company 4
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | company CREATED: ID is 7, name=Company 4
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 7, 'user_id': 2}
2026-06-19 23:43:13,966 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000002A473F88DD0>
2026-06-19 23:43:13,966 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:43:13,966 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473F88DD0>
2026-06-19 23:43:13,966 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473A9DC10>
2026-06-19 23:43:13,966 | DEBUG | app.repos.application_repository | company name after refresh: Company 4
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | Application company ID: 7
2026-06-19 23:43:13,966 | DEBUG | app.services.application_service | Application name attr: Company 4
2026-06-19 23:43:13,966 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473F88DD0>
2026-06-19 23:43:13,966 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7A870>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 13, 966819, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 7, 'role': 'Developer', 'id': 7, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 13, 966819, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473A9DC10>}
2026-06-19 23:43:13,966 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473A9DC10>
2026-06-19 23:43:13,982 | DEBUG | app.api.applications | Route company_name: Company 4
2026-06-19 23:43:13,982 | DEBUG | app.services.application_service | Company Name: Company 5
2026-06-19 23:43:13,982 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:43:14,000 | DEBUG | app.services.application_service | company CREATED: ID is 8, name=Company 5
2026-06-19 23:43:14,000 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 8, 'user_id': 2}
2026-06-19 23:43:14,000 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000002A473A4CE10>
2026-06-19 23:43:14,000 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:43:14,006 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473A4CE10>
2026-06-19 23:43:14,006 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473FA3750>
2026-06-19 23:43:14,006 | DEBUG | app.repos.application_repository | company name after refresh: Company 5
2026-06-19 23:43:14,006 | DEBUG | app.services.application_service | Application company ID: 8
2026-06-19 23:43:14,006 | DEBUG | app.services.application_service | Application name attr: Company 5
2026-06-19 23:43:14,006 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473A4CE10>
2026-06-19 23:43:14,006 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7A7B0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 861, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 8, 'role': 'Developer', 'id': 8, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 861, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473FA3750>}
2026-06-19 23:43:14,006 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473FA3750>
2026-06-19 23:43:14,006 | DEBUG | app.api.applications | Route company_name: Company 5
2026-06-19 23:43:14,023 | DEBUG | app.services.application_service | Company Name: Company 6
2026-06-19 23:43:14,027 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:43:14,027 | DEBUG | app.services.application_service | company CREATED: ID is 9, name=Company 6
2026-06-19 23:43:14,027 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 9, 'user_id': 2}
2026-06-19 23:43:14,027 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000002A473F27650>
2026-06-19 23:43:14,027 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:43:14,027 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473F27650>
2026-06-19 23:43:14,038 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473FA3410>
2026-06-19 23:43:14,038 | DEBUG | app.repos.application_repository | company name after refresh: Company 6
2026-06-19 23:43:14,038 | DEBUG | app.services.application_service | Application company ID: 9
2026-06-19 23:43:14,038 | DEBUG | app.services.application_service | Application name attr: Company 6
2026-06-19 23:43:14,038 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473F27650>
2026-06-19 23:43:14,038 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7A9F0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 27041, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 9, 'role': 'Developer', 'id': 9, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 27041, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473FA3410>}
2026-06-19 23:43:14,038 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473FA3410>
2026-06-19 23:43:14,038 | DEBUG | app.api.applications | Route company_name: Company 6
2026-06-19 23:43:14,054 | DEBUG | app.services.application_service | Company Name: Company 7
2026-06-19 23:43:14,054 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:43:14,054 | DEBUG | app.services.application_service | company CREATED: ID is 10, name=Company 7
2026-06-19 23:43:14,054 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 10, 'user_id': 2}
2026-06-19 23:43:14,054 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000002A473FA2AD0>
2026-06-19 23:43:14,054 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:43:14,054 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473FA2AD0>
2026-06-19 23:43:14,070 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473F09B10>
2026-06-19 23:43:14,070 | DEBUG | app.repos.application_repository | company name after refresh: Company 7
2026-06-19 23:43:14,070 | DEBUG | app.services.application_service | Application company ID: 10
2026-06-19 23:43:14,070 | DEBUG | app.services.application_service | Application name attr: Company 7
2026-06-19 23:43:14,070 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473FA2AD0>
2026-06-19 23:43:14,070 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7A9F0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 54916, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 10, 'role': 'Developer', 'id': 10, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 54916, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473F09B10>}
2026-06-19 23:43:14,070 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473F09B10>
2026-06-19 23:43:14,070 | DEBUG | app.api.applications | Route company_name: Company 7
2026-06-19 23:43:14,086 | DEBUG | app.services.application_service | Company Name: Company 8
2026-06-19 23:43:14,089 | DEBUG | app.services.application_service | Company Found: None
2026-06-19 23:43:14,095 | DEBUG | app.services.application_service | company CREATED: ID is 11, name=Company 8
2026-06-19 23:43:14,095 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 11, 'user_id': 2}
2026-06-19 23:43:14,095 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000002A473FA1190>
2026-06-19 23:43:14,095 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-19 23:43:14,100 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000002A473FA1190>
2026-06-19 23:43:14,104 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000002A473FA2D10>
2026-06-19 23:43:14,104 | DEBUG | app.repos.application_repository | company name after refresh: Company 8
2026-06-19 23:43:14,104 | DEBUG | app.services.application_service | Application company ID: 11
2026-06-19 23:43:14,104 | DEBUG | app.services.application_service | Application name attr: Company 8
2026-06-19 23:43:14,104 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000002A473FA1190>
2026-06-19 23:43:14,104 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000002A473F7A9F0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 97152, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 11, 'role': 'Developer', 'id': 11, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 19, 21, 43, 14, 97152, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 2, 'company': <app.models.company.Company object at 0x000002A473FA2D10>}
2026-06-19 23:43:14,104 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000002A473FA2D10>
